device,end_ts,source_id,start_ts,uid
touch,2018-02-23 16:48:00,4,2018-02-23 16:22:00,15752730499014522
desktop,2018-03-14 23:15:00,3,2018-03-14 23:15:00,9221632484352490
touch,2017-12-21 13:10:00,2,2017-12-21 13:01:00,9621639210380940
touch,2018-02-04 13:26:00,4,2018-02-04 13:05:00,8071359640763327
desktop,2017-11-08 12:21:00,3,2017-11-08 12:09:00,4957284646935380
desktop,2017-12-11 10:12:00,4,2017-12-11 10:11:00,16526425219631564
desktop,2017-11-02 09:57:00,4,2017-11-02 09:54:00,16206040200934098
desktop,2018-05-04 18:56:00,4,2018-05-04 18:30:00,8926202661404743
desktop,2017-11-26 15:38:00,5,2017-11-26 15:17:00,9015460479370902
touch,2018-01-06 11:25:00,5,2018-01-06 11:24:00,6258221314678071
desktop,2018-02-20 23:20:00,2,2018-02-20 22:56:00,8139737867947199
touch,2017-10-23 14:29:00,4,2017-10-23 14:00:00,2914318344578873
desktop,2018-05-08 16:50:00,4,2018-05-08 16:37:00,12901259132509672
desktop,2017-09-20 20:16:00,3,2017-09-20 20:16:00,6864815642461266
desktop,2017-09-22 21:43:00,4,2017-09-22 21:41:00,12060113692558394
touch,2017-10-20 23:31:00,4,2017-10-20 23:11:00,12370273409065500
desktop,2017-11-24 20:10:00,4,2017-11-24 20:08:00,12250316109107442
desktop,2017-06-22 15:47:00,3,2017-06-22 15:43:00,10133022005783146
desktop,2018-01-20 14:05:00,5,2018-01-20 14:05:00,5536225918721399
touch,2017-12-11 19:48:00,3,2017-12-11 19:41:00,1793564589234874
desktop,2018-01-14 19:09:00,3,2018-01-14 19:00:00,7218953995182676
touch,2017-09-11 13:31:00,3,2017-09-11 13:24:00,11506117550135250
desktop,2017-12-27 12:00:00,4,2017-12-27 11:40:00,16687080955035118
desktop,2018-03-18 16:15:00,4,2018-03-18 15:57:00,17522384630534254
desktop,2017-12-13 12:30:00,3,2017-12-13 11:55:00,7201857588347039
desktop,2017-12-13 14:15:00,3,2017-12-13 14:13:00,16759565211558788
desktop,2017-09-08 16:41:00,5,2017-09-08 16:36:00,14088151858473884
desktop,2018-01-26 13:08:00,2,2018-01-26 12:43:00,14147429401839854
touch,2018-01-03 05:36:00,5,2018-01-03 05:29:00,9543242581147440
desktop,2017-09-06 03:40:00,3,2017-09-06 03:25:00,4074618344748476
desktop,2017-12-21 14:33:00,4,2017-12-21 14:16:00,15507314610682488
desktop,2017-11-28 16:46:00,4,2017-11-28 16:41:00,3514880013648840
desktop,2018-02-11 22:39:00,5,2018-02-11 22:34:00,5339475004628328
desktop,2017-10-30 13:44:00,3,2017-10-30 13:44:00,3267016115197538
desktop,2018-01-15 23:04:00,1,2018-01-15 23:00:00,15087669361906246
desktop,2018-03-20 16:33:00,2,2018-03-20 16:25:00,16019787236404110
desktop,2017-11-08 20:10:00,5,2017-11-08 20:08:00,9966568904872866
touch,2018-01-15 15:15:00,4,2018-01-15 14:54:00,1006498036440182
desktop,2017-10-04 23:19:00,3,2017-10-04 23:17:00,12324466916768916
touch,2018-01-10 16:28:00,4,2018-01-10 16:04:00,7342829761757146
desktop,2017-12-29 20:50:00,5,2017-12-29 20:28:00,8003216186353114
touch,2018-04-15 13:46:00,2,2018-04-15 13:46:00,7065735138387109
touch,2017-12-16 11:41:00,3,2017-12-16 11:40:00,13500438882508850
desktop,2018-05-21 22:19:00,3,2018-05-21 22:19:00,13907886378411574
touch,2018-01-20 13:29:00,3,2018-01-20 13:29:00,2172903576757282
touch,2017-09-22 20:30:00,3,2017-09-22 20:28:00,87397301192984
desktop,2017-11-28 14:13:00,3,2017-11-28 14:09:00,9541113637941772
desktop,2018-04-28 07:27:00,4,2018-04-28 07:22:00,3830489509409650
desktop,2018-05-19 22:45:00,5,2018-05-19 22:30:00,14354757116288032
desktop,2017-11-25 16:14:00,9,2017-11-25 16:11:00,572540173977036
desktop,2017-12-12 10:08:00,1,2017-12-12 10:03:00,9052738053484768
touch,2017-09-03 22:40:00,4,2017-09-03 22:36:00,18170079229778444
desktop,2017-08-02 22:13:00,1,2017-08-02 22:12:00,9124981516742840
desktop,2018-03-04 14:26:00,1,2018-03-04 13:59:00,8611230376501528
desktop,2017-11-29 11:38:00,3,2017-11-29 11:31:00,6625261203113761
touch,2017-12-06 22:45:00,4,2017-12-06 22:42:00,9514618413781566
touch,2018-02-15 10:00:00,1,2018-02-15 09:27:00,6256056687975850
touch,2018-05-11 22:36:00,4,2018-05-11 22:29:00,10109661891840876
desktop,2017-11-21 22:38:00,5,2017-11-21 22:36:00,17011539912474976
desktop,2017-10-11 18:10:00,3,2017-10-11 18:03:00,4756450922283002
desktop,2017-12-09 23:56:00,2,2017-12-09 23:56:00,14479388750040716
desktop,2018-02-02 20:35:00,5,2018-02-02 20:30:00,8154641424093428
desktop,2017-11-10 13:42:00,2,2017-11-10 13:30:00,13701617676506578
touch,2017-07-25 11:31:00,3,2017-07-25 11:25:00,16490590226651064
touch,2017-11-03 18:49:00,3,2017-11-03 18:49:00,13388410680417710
desktop,2017-06-16 11:51:00,2,2017-06-16 11:50:00,14690958003071094
desktop,2017-12-01 17:06:00,4,2017-12-01 16:58:00,4435931324057796
touch,2017-07-12 20:36:00,4,2017-07-12 20:33:00,12040405072503532
desktop,2017-11-25 17:32:00,4,2017-11-25 17:19:00,8214315200975735
desktop,2018-03-05 13:22:00,5,2018-03-05 13:21:00,14975123233591358
desktop,2018-03-22 11:24:00,4,2018-03-22 11:02:00,9302146509944566
touch,2017-07-20 12:16:00,2,2017-07-20 12:13:00,1647835460367000
desktop,2018-05-31 10:10:00,2,2018-05-31 10:04:00,16519645267864
desktop,2017-10-21 17:45:00,3,2017-10-21 17:43:00,10462400544775446
touch,2017-07-02 21:59:00,4,2017-07-02 21:54:00,14292201586735464
desktop,2018-05-23 10:53:00,5,2018-05-23 10:52:00,14261449180515896
touch,2018-05-24 22:04:00,4,2018-05-24 21:52:00,14495184435997464
desktop,2017-12-27 23:51:00,3,2017-12-27 23:51:00,3370903805097704
touch,2018-01-17 10:49:00,3,2018-01-17 10:14:00,9178638987982258
desktop,2017-12-28 03:37:00,3,2017-12-28 02:58:00,2278862025478410
desktop,2017-11-27 09:36:00,4,2017-11-27 09:19:00,9933478579468014
desktop,2017-12-28 14:25:00,5,2017-12-28 14:16:00,16440898698663706
desktop,2018-02-24 23:10:00,4,2018-02-24 22:51:00,2538666989128250
touch,2017-09-28 18:49:00,5,2017-09-28 18:44:00,198207592856696
desktop,2018-02-21 00:22:00,5,2018-02-21 00:15:00,2232209314109061
desktop,2017-10-06 11:09:00,5,2017-10-06 11:08:00,6237378403115610
desktop,2018-01-05 20:55:00,4,2018-01-05 20:53:00,1801650348809521
touch,2018-04-20 15:44:00,4,2018-04-20 15:41:00,4445931864183725
touch,2018-01-22 13:25:00,4,2018-01-22 13:17:00,16544238580901176
desktop,2018-01-02 23:23:00,5,2018-01-02 23:15:00,15831544632656966
touch,2017-11-26 01:07:00,4,2017-11-26 00:50:00,14280624352906596
desktop,2018-03-29 10:46:00,5,2018-03-29 10:36:00,15582751816593428
desktop,2017-10-20 09:08:00,1,2017-10-20 09:06:00,454462041877365
desktop,2017-11-25 13:15:00,4,2017-11-25 13:00:00,17430555580816534
touch,2017-12-06 16:09:00,1,2017-12-06 16:01:00,8559443816782682
desktop,2018-03-21 12:50:00,9,2018-03-21 12:48:00,11883574560906654
desktop,2018-04-25 08:37:00,3,2018-04-25 08:32:00,8759732310286787
desktop,2018-05-29 15:03:00,5,2018-05-29 14:58:00,13336034672056074
desktop,2018-02-13 19:47:00,10,2018-02-13 19:42:00,15034086789475308
desktop,2017-10-29 19:40:00,4,2017-10-29 19:29:00,17785189393829430
touch,2018-04-21 12:55:00,3,2018-04-21 12:55:00,6991614423897417
desktop,2017-07-15 17:08:00,3,2017-07-15 17:03:00,15920251955491616
desktop,2018-01-26 01:50:00,4,2018-01-26 01:46:00,14388984912651802
desktop,2018-04-25 15:46:00,4,2018-04-25 15:43:00,16594018099139012
desktop,2018-01-31 11:31:00,3,2018-01-31 11:28:00,12376755954138084
desktop,2018-04-19 09:44:00,4,2018-04-19 09:36:00,6458083736286752
desktop,2018-04-23 10:30:00,3,2018-04-23 10:22:00,10126852891409190
desktop,2017-12-30 13:50:00,4,2017-12-30 13:40:00,15691797733132214
desktop,2017-06-30 15:54:00,5,2017-06-30 15:49:00,16935274462423438
desktop,2018-05-11 11:33:00,4,2018-05-11 11:26:00,9802492966163230
touch,2017-07-17 19:51:00,5,2017-07-17 19:49:00,2318033078125704
desktop,2017-07-07 22:41:00,2,2017-07-07 22:35:00,4313840291354778
desktop,2018-03-29 17:07:00,4,2018-03-29 16:22:00,3889310195079481
touch,2017-12-21 21:07:00,3,2017-12-21 21:05:00,15453342901977026
desktop,2018-01-19 10:39:00,3,2018-01-19 10:39:00,11955156094779424
desktop,2017-12-06 23:19:00,5,2017-12-06 23:18:00,3904978391474633
touch,2018-01-17 06:42:00,5,2018-01-17 06:21:00,14741027766763092
desktop,2017-12-11 19:20:00,4,2017-12-11 19:09:00,1182462810313090
touch,2018-03-29 13:12:00,2,2018-03-29 13:12:00,7394289118478948
touch,2018-03-06 07:16:00,9,2018-03-06 07:09:00,6470831573821892
desktop,2017-06-29 10:17:00,3,2017-06-29 10:13:00,17341725869144090
desktop,2017-11-11 15:58:00,2,2017-11-11 14:37:00,579119101501316
touch,2018-01-22 13:23:00,4,2018-01-22 13:22:00,4976439332727036
touch,2017-09-28 09:26:00,5,2017-09-28 09:25:00,16825906524016172
desktop,2017-08-23 09:41:00,4,2017-08-23 09:39:00,17970665947119162
desktop,2017-12-02 23:36:00,4,2017-12-02 23:34:00,7791123711579005
desktop,2018-03-20 12:25:00,2,2018-03-20 12:12:00,5002913171812566
desktop,2018-02-20 22:35:00,4,2018-02-20 22:34:00,17890770981491188
desktop,2017-10-03 19:27:00,3,2017-10-03 19:25:00,3018713335224252
desktop,2017-12-29 14:54:00,3,2017-12-29 14:42:00,4422258206592374
desktop,2017-12-02 12:00:00,4,2017-12-02 11:56:00,12262806479594930
desktop,2017-07-27 15:55:00,1,2017-07-27 15:28:00,9047677755675382
desktop,2017-12-05 03:47:00,4,2017-12-05 03:42:00,12202138307702224
desktop,2017-12-02 13:35:00,3,2017-12-02 13:24:00,2162433277658100
touch,2017-09-10 15:45:00,2,2017-09-10 15:41:00,17237812283348240
desktop,2018-05-31 10:16:00,4,2018-05-31 10:10:00,8400420650062651
desktop,2017-11-13 01:24:00,4,2017-11-13 01:11:00,14093463063450376
desktop,2017-11-10 13:38:00,4,2017-11-10 13:36:00,15293969599553668
desktop,2017-10-31 07:43:00,2,2017-10-31 07:43:00,13370680228317526
desktop,2017-07-26 08:22:00,3,2017-07-26 08:21:00,18187122619046036
desktop,2017-12-02 23:09:00,5,2017-12-02 23:06:00,87705529540261
desktop,2017-11-01 22:28:00,3,2017-11-01 22:21:00,6109963584950859
desktop,2017-11-10 10:52:00,2,2017-11-10 09:59:00,9952410608049762
desktop,2017-10-30 16:22:00,4,2017-10-30 16:20:00,7417182878746228
desktop,2017-11-24 10:06:00,3,2017-11-24 10:05:00,14456533942526978
touch,2018-05-02 15:36:00,3,2018-05-02 15:26:00,13368436045633658
desktop,2017-11-10 10:58:00,3,2017-11-10 10:43:00,17583529057623696
touch,2017-06-26 17:57:00,4,2017-06-26 17:52:00,125388587765780
touch,2018-01-14 00:46:00,3,2018-01-14 00:45:00,14956947525441946
desktop,2018-04-24 13:35:00,2,2018-04-24 13:34:00,5885070008799597
desktop,2017-10-22 19:18:00,1,2017-10-22 18:50:00,5806318838751931
touch,2017-11-24 21:02:00,1,2017-11-24 21:00:00,9284503766407286
desktop,2018-03-23 16:49:00,3,2018-03-23 16:42:00,399704345783531
touch,2018-03-19 07:21:00,1,2018-03-19 07:19:00,15461999009388048
desktop,2018-05-13 22:30:00,4,2018-05-13 21:54:00,14903013322807666
desktop,2018-01-29 16:23:00,9,2018-01-29 16:21:00,9845710227442478
desktop,2017-08-30 14:55:00,3,2017-08-30 14:55:00,2225410273600700
desktop,2017-11-15 18:12:00,5,2017-11-15 18:11:00,12869801667763686
desktop,2018-01-11 10:20:00,4,2018-01-11 10:18:00,5127119678383630
touch,2018-01-10 23:24:00,5,2018-01-10 23:24:00,471748884166376
touch,2018-04-06 23:56:00,5,2018-04-06 23:53:00,6562601783828089
touch,2018-04-04 22:15:00,5,2018-04-04 22:12:00,8561332271657029
desktop,2017-08-29 12:08:00,3,2017-08-29 12:07:00,11959792560122250
desktop,2017-11-17 21:21:00,3,2017-11-17 21:20:00,6927556116686032
desktop,2017-06-21 20:45:00,2,2017-06-21 20:44:00,8045922358387060
desktop,2018-04-19 15:56:00,4,2018-04-19 15:48:00,6853820180456172
touch,2018-02-17 02:06:00,1,2018-02-17 02:06:00,676845643194915
desktop,2017-06-03 16:24:00,5,2017-06-03 16:01:00,12976856501537892
desktop,2017-07-31 09:05:00,5,2017-07-31 08:09:00,16087759893175328
touch,2017-12-02 08:45:00,3,2017-12-02 08:44:00,10973206680082538
touch,2017-12-27 09:18:00,2,2017-12-27 09:00:00,10483581796445438
desktop,2017-11-24 13:25:00,5,2017-11-24 13:23:00,5939776675649539
touch,2017-12-30 23:50:00,2,2017-12-30 23:11:00,14999227391579190
desktop,2017-10-10 12:23:00,5,2017-10-10 12:22:00,5746632305963439
desktop,2017-12-24 18:44:00,5,2017-12-24 18:36:00,5125242853820127
touch,2017-11-02 19:39:00,5,2017-11-02 19:28:00,7432283643863983
desktop,2017-09-29 14:16:00,1,2017-09-29 14:04:00,376922225328921
desktop,2017-12-11 22:31:00,3,2017-12-11 21:56:00,3485351700138350
desktop,2018-03-09 23:37:00,5,2018-03-09 23:36:00,4986500220484261
desktop,2017-09-11 22:22:00,3,2017-09-11 22:18:00,10440944060741678
desktop,2018-01-26 12:51:00,4,2018-01-26 12:48:00,11543032173053730
touch,2018-04-29 13:59:00,2,2018-04-29 13:57:00,18275033514497528
desktop,2017-11-29 20:52:00,10,2017-11-29 20:48:00,16410697970248290
touch,2017-12-07 07:15:00,4,2017-12-07 07:10:00,4794236778218371
desktop,2017-11-30 10:48:00,4,2017-11-30 10:11:00,1653869699520681
touch,2018-04-20 14:08:00,9,2018-04-20 14:06:00,949996904753281
desktop,2017-12-26 14:16:00,4,2017-12-26 13:32:00,6553360529846483
desktop,2017-09-10 22:58:00,2,2017-09-10 22:56:00,3279424016167856
touch,2018-03-23 12:00:00,10,2018-03-23 11:47:00,237271475934101
touch,2017-11-17 14:31:00,4,2017-11-17 14:29:00,12922035993073904
desktop,2018-04-05 18:00:00,4,2018-04-05 17:43:00,6717301029067193
touch,2018-03-02 17:03:00,4,2018-03-02 17:02:00,11667851301368492
desktop,2018-02-02 16:06:00,5,2018-02-02 16:02:00,5089973892965094
desktop,2018-01-30 12:20:00,4,2018-01-30 11:47:00,5792176554344692
desktop,2018-04-19 19:18:00,3,2018-04-19 19:12:00,17606932947394832
touch,2018-04-18 16:26:00,2,2018-04-18 16:26:00,14746112392447532
desktop,2018-02-06 10:36:00,2,2018-02-06 10:28:00,7860185984259620
desktop,2018-04-16 22:25:00,5,2018-04-16 22:24:00,11876083213953582
desktop,2017-09-08 12:39:00,4,2017-09-08 12:20:00,15465848459043532
desktop,2018-01-20 23:55:00,3,2018-01-20 23:50:00,53901015756539
desktop,2018-05-28 19:00:00,1,2018-05-28 18:47:00,11143026028083642
touch,2017-10-20 10:14:00,5,2017-10-20 10:13:00,10936917246601266
desktop,2017-06-06 13:54:00,4,2017-06-06 13:29:00,3006637934682960
touch,2017-10-29 23:54:00,9,2017-10-29 23:48:00,18227483171821228
desktop,2017-10-31 19:53:00,3,2017-10-31 19:47:00,3147931082236672
desktop,2017-12-07 17:27:00,5,2017-12-07 17:22:00,5910017423685147
desktop,2017-08-20 20:18:00,3,2017-08-20 19:59:00,13883221650174638
desktop,2017-06-13 21:19:00,4,2017-06-13 21:14:00,7028982971340743
desktop,2017-10-09 19:21:00,2,2017-10-09 19:18:00,13736483829533946
touch,2017-12-01 18:39:00,4,2017-12-01 18:34:00,14499874915671808
touch,2017-11-21 23:29:00,3,2017-11-21 23:28:00,7285281604486057
touch,2018-04-24 03:48:00,4,2018-04-24 03:45:00,288637120925588
touch,2018-02-20 13:18:00,5,2018-02-20 13:15:00,8641428069387528
desktop,2017-11-10 17:30:00,5,2017-11-10 17:23:00,14144140159117190
desktop,2018-02-09 11:22:00,5,2018-02-09 11:18:00,9732023119976518
desktop,2017-09-18 15:50:00,4,2017-09-18 15:49:00,7361047606017390
desktop,2017-12-04 00:19:00,4,2017-12-04 00:07:00,12306312023919570
desktop,2017-09-26 18:55:00,5,2017-09-26 18:54:00,9224422836052164
desktop,2018-01-23 20:24:00,5,2018-01-23 20:24:00,9126035910651706
desktop,2018-01-11 18:37:00,9,2018-01-11 18:35:00,11328158299230294
touch,2018-01-28 10:32:00,3,2018-01-28 10:29:00,4760491334411497
desktop,2018-01-29 21:15:00,3,2018-01-29 21:14:00,14106331464670514
desktop,2018-05-28 18:57:00,3,2018-05-28 18:57:00,8520062767335313
touch,2017-11-22 23:57:00,4,2017-11-22 23:57:00,11491089165662842
desktop,2017-11-14 09:51:00,4,2017-11-14 09:51:00,13319331186146816
desktop,2018-05-18 20:44:00,4,2018-05-18 20:43:00,1637440254894503
desktop,2017-06-09 14:34:00,2,2017-06-09 13:42:00,8082971807589102
desktop,2017-11-12 12:13:00,3,2017-11-12 11:46:00,12000996337981070
desktop,2017-11-26 14:03:00,4,2017-11-26 14:03:00,16998360236478630
desktop,2018-01-30 14:17:00,5,2018-01-30 14:09:00,13990080609611856
desktop,2017-11-24 15:58:00,5,2017-11-24 15:58:00,1041103115054539
touch,2017-10-06 13:43:00,1,2017-10-06 13:40:00,12758565086010658
desktop,2018-04-24 10:34:00,4,2018-04-24 10:15:00,4280856835532878
touch,2017-12-29 10:32:00,3,2017-12-29 10:30:00,9905612501407514
desktop,2017-12-01 22:59:00,3,2017-12-01 22:15:00,11113958307660796
desktop,2017-11-28 17:18:00,3,2017-11-28 17:07:00,7763966711593673
touch,2018-04-11 17:22:00,5,2018-04-11 17:18:00,2304695456985108
touch,2017-06-30 12:07:00,3,2017-06-30 11:54:00,15229825763875580
touch,2017-12-08 00:26:00,3,2017-12-08 00:01:00,7414218589857620
desktop,2018-02-07 16:35:00,2,2018-02-07 16:30:00,4231690555660392
desktop,2017-12-09 17:18:00,2,2017-12-09 16:28:00,18274471004688656
desktop,2017-06-07 20:36:00,3,2017-06-07 20:36:00,17150239204555108
desktop,2017-11-14 15:27:00,4,2017-11-14 15:23:00,302985351030450
touch,2017-11-19 04:02:00,10,2017-11-19 04:02:00,2964019008135884
desktop,2018-01-24 02:29:00,4,2018-01-24 02:25:00,14444878745714122
desktop,2018-05-24 09:45:00,4,2018-05-24 09:41:00,5867914690543737
touch,2017-10-21 08:11:00,10,2017-10-21 08:10:00,12227811426472016
desktop,2017-06-09 21:46:00,2,2017-06-09 21:18:00,11680900754697024
touch,2018-04-14 09:18:00,3,2018-04-14 09:16:00,13155553074751180
desktop,2018-04-05 13:14:00,5,2018-04-05 13:11:00,16207804836754060
touch,2017-09-25 13:08:00,5,2017-09-25 13:08:00,6266594553663348
desktop,2018-02-09 12:15:00,4,2018-02-09 12:09:00,2233412094748465
desktop,2018-02-16 19:25:00,4,2018-02-16 19:03:00,1439590572408492
desktop,2017-11-28 13:22:00,4,2017-11-28 13:15:00,7186935653911416
desktop,2017-10-17 16:43:00,2,2017-10-17 16:41:00,8442556752486382
desktop,2018-01-17 22:04:00,1,2018-01-17 21:48:00,8568878746426515
desktop,2018-05-25 12:07:00,4,2018-05-25 12:04:00,1544624320131903
desktop,2017-10-06 16:12:00,10,2017-10-06 16:05:00,9956377595908218
desktop,2017-11-24 11:43:00,9,2017-11-24 11:33:00,14791354272948790
desktop,2018-02-26 20:45:00,3,2018-02-26 20:36:00,18026993784697484
desktop,2017-06-07 15:26:00,2,2017-06-07 15:04:00,2293692797170042
touch,2017-06-30 15:48:00,5,2017-06-30 15:47:00,9205545327268314
touch,2017-08-19 14:01:00,5,2017-08-19 14:00:00,13071262540115172
desktop,2018-03-28 13:38:00,5,2018-03-28 13:38:00,9731379930161250
touch,2018-02-11 15:48:00,10,2018-02-11 15:45:00,1746477837798144
desktop,2017-10-22 09:36:00,1,2017-10-22 09:36:00,12892894409921036
touch,2018-05-31 17:13:00,5,2018-05-31 16:42:00,281703977298414
desktop,2017-11-04 18:24:00,3,2017-11-04 18:11:00,9742808613541072
desktop,2017-06-02 18:52:00,2,2017-06-02 18:05:00,10317196623809102
touch,2017-12-28 22:22:00,3,2017-12-28 22:18:00,9494938593264822
desktop,2017-06-20 12:26:00,1,2017-06-20 12:16:00,6551836007307662
desktop,2017-11-19 00:35:00,3,2017-11-19 00:21:00,12728646174095528
touch,2017-11-24 13:50:00,9,2017-11-24 13:49:00,1118259547685927
touch,2017-10-15 23:44:00,4,2017-10-15 23:43:00,7125901379554992
touch,2017-07-16 16:14:00,3,2017-07-16 16:08:00,13250509830797040
touch,2017-07-02 09:03:00,4,2017-07-02 09:03:00,12470087059626868
desktop,2017-12-07 09:44:00,4,2017-12-07 09:28:00,14663944782414490
desktop,2017-11-26 06:10:00,3,2017-11-26 06:09:00,3275131510235826
desktop,2017-12-07 22:42:00,4,2017-12-07 22:40:00,5153759427524192
desktop,2017-11-24 15:06:00,3,2017-11-24 15:05:00,2331102642588193
desktop,2017-09-12 12:26:00,4,2017-09-12 11:36:00,8300806573752785
desktop,2017-12-17 20:36:00,9,2017-12-17 20:33:00,10772484779081810
desktop,2018-05-06 14:02:00,1,2018-05-06 13:56:00,1503890040677449
desktop,2017-11-22 12:06:00,2,2017-11-22 11:39:00,11920452646463906
desktop,2017-11-19 11:48:00,5,2017-11-19 11:46:00,11278127016478012
desktop,2017-10-31 13:58:00,1,2017-10-31 13:57:00,844355267848786
desktop,2017-11-24 12:41:00,2,2017-11-24 12:11:00,15262379446369644
desktop,2017-07-12 16:25:00,3,2017-07-12 16:24:00,13162368140394602
desktop,2017-08-20 01:20:00,10,2017-08-20 01:16:00,9118355602914380
desktop,2017-06-02 10:10:00,5,2017-06-02 10:08:00,9218825916572862
desktop,2017-12-13 09:47:00,5,2017-12-13 09:47:00,9822096312783918
touch,2017-12-03 21:24:00,4,2017-12-03 21:12:00,9181437116123914
desktop,2017-11-26 11:52:00,5,2017-11-26 11:51:00,18436686933744488
desktop,2018-02-05 20:43:00,3,2018-02-05 20:27:00,16315861912526958
desktop,2017-11-21 22:20:00,5,2017-11-21 22:09:00,13506339407418068
desktop,2017-11-21 15:20:00,2,2017-11-21 15:18:00,8455504010742191
desktop,2017-06-03 08:50:00,5,2017-06-03 08:29:00,5380807321278360
touch,2017-12-27 23:01:00,4,2017-12-27 22:57:00,8081944308054418
desktop,2017-12-01 06:33:00,5,2017-12-01 06:16:00,16959247290586236
desktop,2017-11-24 14:47:00,4,2017-11-24 14:47:00,7915041715030825
desktop,2017-12-24 12:40:00,3,2017-12-24 12:19:00,1627070110069768
desktop,2017-11-21 10:16:00,9,2017-11-21 10:16:00,17607589579747696
touch,2017-10-07 10:43:00,3,2017-10-07 10:32:00,5576793875903877
desktop,2017-09-29 18:57:00,3,2017-09-29 18:46:00,17281969087304270
desktop,2018-03-02 02:23:00,2,2018-03-02 02:19:00,7711226294578769
touch,2018-01-31 10:38:00,4,2018-01-31 10:38:00,8293490400197849
desktop,2018-01-08 13:45:00,2,2018-01-08 13:41:00,12570601905984952
desktop,2018-01-10 13:42:00,3,2018-01-10 13:42:00,5481918626697041
touch,2017-11-09 11:28:00,4,2017-11-09 11:27:00,13682680680387240
desktop,2017-08-20 16:28:00,4,2017-08-20 16:11:00,9019681082555518
desktop,2018-05-21 17:39:00,3,2018-05-21 17:13:00,10895076416625140
touch,2017-10-09 15:54:00,1,2017-10-09 15:44:00,1117217019406637
desktop,2018-02-05 17:21:00,4,2018-02-05 16:39:00,5522213301444554
desktop,2017-12-14 17:41:00,3,2017-12-14 17:35:00,15647042052497526
desktop,2018-03-11 10:30:00,4,2018-03-11 10:27:00,17448772057414414
desktop,2017-10-18 15:06:00,3,2017-10-18 15:05:00,11194183804058522
desktop,2018-03-19 13:08:00,5,2018-03-19 12:57:00,16510589536552846
desktop,2017-12-13 22:50:00,3,2017-12-13 22:48:00,14505776634492784
desktop,2018-03-27 13:10:00,5,2018-03-27 13:09:00,9493128638350528
touch,2017-08-23 00:09:00,5,2017-08-23 00:07:00,16151427366902394
desktop,2018-03-12 10:33:00,1,2018-03-12 10:14:00,14122506383810674
desktop,2017-09-25 11:04:00,3,2017-09-25 10:53:00,15410832424883998
touch,2018-03-19 14:49:00,5,2018-03-19 14:48:00,1266267861295176
touch,2017-07-15 20:33:00,2,2017-07-15 20:27:00,10539122540698362
desktop,2017-10-07 10:01:00,5,2017-10-07 09:55:00,7066846496051206
desktop,2018-02-15 17:07:00,4,2018-02-15 17:06:00,5203083542100452
desktop,2017-12-28 15:29:00,5,2017-12-28 15:28:00,12272355042790138
desktop,2018-05-31 15:01:00,3,2018-05-31 14:50:00,11192191133105644
desktop,2017-10-09 16:06:00,10,2017-10-09 15:50:00,10761553992202380
touch,2017-07-17 14:51:00,4,2017-07-17 14:46:00,1730778472333023
desktop,2017-06-30 12:42:00,4,2017-06-30 12:38:00,9336155816243580
desktop,2018-04-18 13:57:00,4,2018-04-18 13:44:00,11912855711492436
desktop,2017-10-24 22:04:00,5,2017-10-24 22:03:00,5765030773171485
touch,2018-01-22 23:22:00,4,2018-01-22 23:15:00,13192342522634556
desktop,2017-12-13 13:05:00,1,2017-12-13 12:23:00,7583519293690920
desktop,2018-05-08 14:19:00,1,2018-05-08 14:11:00,6166747268563050
desktop,2017-12-13 11:15:00,1,2017-12-13 11:00:00,10038495193322484
desktop,2018-01-25 19:48:00,4,2018-01-25 19:37:00,7258133861779533
touch,2017-12-27 23:34:00,3,2017-12-27 23:33:00,15557036699804510
desktop,2017-12-14 12:32:00,1,2017-12-14 12:30:00,11920452646463906
desktop,2018-02-04 22:01:00,3,2018-02-04 22:01:00,1460317740148686
desktop,2018-05-31 17:25:00,1,2018-05-31 16:59:00,3263486045884612
desktop,2017-11-25 10:21:00,9,2017-11-25 10:06:00,16033494734730316
desktop,2017-09-13 12:44:00,2,2017-09-13 12:26:00,7797044012795722
desktop,2018-03-28 13:25:00,3,2018-03-28 13:19:00,10789554197490544
desktop,2018-04-06 10:13:00,4,2018-04-06 10:03:00,8732464112066039
touch,2018-02-22 14:57:00,4,2018-02-22 14:40:00,3023439555164544
desktop,2017-06-10 01:16:00,3,2017-06-10 01:08:00,5916970422815202
desktop,2017-06-05 19:57:00,1,2017-06-05 19:40:00,2336756486347538
desktop,2018-03-15 16:03:00,9,2018-03-15 16:01:00,12763961106865176
desktop,2018-03-28 21:34:00,3,2018-03-28 21:33:00,13335936802540068
desktop,2018-04-26 00:09:00,4,2018-04-26 00:02:00,2706057101348216
desktop,2018-03-23 20:54:00,5,2018-03-23 20:54:00,4687187540362081
desktop,2018-03-20 20:00:00,3,2018-03-20 19:51:00,6070292754152406
desktop,2017-10-03 11:17:00,1,2017-10-03 11:10:00,875392926218225
desktop,2018-02-06 01:21:00,3,2018-02-06 01:16:00,7316113587950491
touch,2018-04-14 15:26:00,3,2018-04-14 15:24:00,1613258973377663
touch,2018-01-15 16:35:00,3,2018-01-15 16:31:00,453896446360435
desktop,2017-08-30 20:16:00,5,2017-08-30 20:10:00,12992985306798822
desktop,2017-11-23 09:59:00,5,2017-11-23 09:43:00,7540730888948423
desktop,2018-03-02 00:39:00,3,2018-03-02 00:32:00,16603745178109256
